,COAST,EAST,ERCOT,FWEST,NCENT,NORTH,OTHER,SCENT,SOUTH,WEST
2013-01-18 12:30:00-06:00,0.724156857,0.690608176,0.703987438,0.726472282,0.684562932,0.665826687,0.68308612,0.719799277,0.737297086,0.713269137
2013-01-18 13:00:00-06:00,0.724802132,0.692179579,0.699432408,0.716492791,0.682505714,0.661163806,0.677581488,0.718451444,0.732824791,0.708262429
2013-01-18 13:30:00-06:00,0.736181254,0.705824139,0.707601808,0.717379082,0.69417949,0.672420062,0.687101662,0.728090696,0.738035826,0.716184283
2013-01-18 14:00:00-06:00,0.751775687,0.725791974,0.721990057,0.723286447,0.712198885,0.690742186,0.705524818,0.743821892,0.745922081,0.730524131
2013-01-18 14:30:00-06:00,0.77100921,0.749137246,0.742241808,0.732317036,0.735954253,0.716208057,0.730359594,0.764085855,0.763218343,0.751990813
2013-01-18 15:00:00-06:00,0.785297487,0.767802867,0.759294997,0.74135319,0.755769283,0.738642786,0.754167253,0.779076722,0.775134812,0.76777335
2013-01-18 15:30:00-06:00,0.792576647,0.778134216,0.771546995,0.757008839,0.768629032,0.754097916,0.77275124,0.786813008,0.774297478,0.779678632
2013-01-18 16:00:00-06:00,0.773183668,0.759694549,0.761459337,0.749331303,0.75641844,0.744424882,0.771024128,0.769083769,0.756041848,0.773313029
2013-01-18 16:30:00-06:00,0.660165369,0.591260709,0.686731129,0.713161706,0.6551599,0.655012744,0.689235803,0.7011444,0.695515202,0.733822765
2013-01-18 17:00:00-06:00,0.343885015,0.281549057,0.423822292,0.53221928,0.349807907,0.360633522,0.421143527,0.406380524,0.459174116,0.472218374
2013-01-18 17:30:00-06:00,0.064911505,0.032354952,0.142567253,0.25931301,0.075053609,0.090547432,0.137314324,0.113194949,0.169730056,0.171379154
2013-01-18 18:00:00-06:00,0,0,0.007268224,0.03136494,0,0,0.00999723,0,0.00027479,0.000880856
2013-01-18 18:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-18 19:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-18 19:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-18 20:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-18 20:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-18 21:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-18 21:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-18 22:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-18 22:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-18 23:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-18 23:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 00:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 00:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 01:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 01:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 02:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 02:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 03:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 03:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 04:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 04:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 05:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 05:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 06:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 06:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 07:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 07:30:00-06:00,0.00768435,0.004679924,0.00181162,0,0,0,0.004478422,0.000208566,0.002042745,0
2013-01-19 08:00:00-06:00,0.141265484,0.162973047,0.081207767,0.011045861,0.098388804,0.057181952,0.059838333,0.114106435,0.173991545,0.044300846
2013-01-19 08:30:00-06:00,0.356999006,0.382346814,0.28047372,0.168367201,0.317720528,0.247925867,0.214764394,0.363016241,0.475541144,0.220208681
2013-01-19 09:00:00-06:00,0.560079303,0.567291636,0.527838496,0.469899061,0.587836655,0.492787531,0.448872139,0.580761791,0.717115952,0.471683299
2013-01-19 09:30:00-06:00,0.637136405,0.597488705,0.656719132,0.699518262,0.670481141,0.639736024,0.628489058,0.641391088,0.762666773,0.599670629
2013-01-19 10:00:00-06:00,0.698230837,0.604696997,0.695459987,0.739489844,0.688040519,0.68841477,0.682317146,0.672670198,0.774573756,0.658850169
2013-01-19 10:30:00-06:00,0.715779468,0.602075704,0.710837791,0.745117391,0.692424126,0.700276569,0.715489499,0.683230427,0.77365649,0.693566688
2013-01-19 11:00:00-06:00,0.733873236,0.609193339,0.707963966,0.748468215,0.673486048,0.677621697,0.717792642,0.681294844,0.7601702,0.699070951
2013-01-19 11:30:00-06:00,0.724538858,0.605879288,0.694165203,0.738135123,0.650187003,0.66377092,0.69908582,0.663723498,0.744190115,0.695396139
2013-01-19 12:00:00-06:00,0.711028223,0.599284988,0.680343666,0.722348172,0.629533051,0.650558064,0.678760178,0.658233277,0.729986182,0.69186449
2013-01-19 12:30:00-06:00,0.697584443,0.597133171,0.674024362,0.712941088,0.626180716,0.654848685,0.668510179,0.656180382,0.720121263,0.686993546
2013-01-19 13:00:00-06:00,0.685685528,0.605369261,0.672948414,0.707812725,0.627274438,0.65932515,0.663994091,0.663915173,0.718315998,0.685397211
2013-01-19 13:30:00-06:00,0.688902959,0.609297184,0.680474802,0.713020674,0.632918275,0.668597689,0.671937463,0.679622769,0.725428066,0.693785353
2013-01-19 14:00:00-06:00,0.689769927,0.623481814,0.694038784,0.725890973,0.642768554,0.681772177,0.688515004,0.700957566,0.736859062,0.707620439
2013-01-19 14:30:00-06:00,0.67358573,0.637032496,0.711969231,0.747148386,0.667689608,0.701744911,0.710284207,0.712419874,0.750416068,0.728959734
2013-01-19 15:00:00-06:00,0.664344996,0.650142861,0.730284605,0.773310181,0.686372883,0.720360511,0.73623454,0.718865483,0.760896634,0.750450298
2013-01-19 15:30:00-06:00,0.646108605,0.674563071,0.74366398,0.794315039,0.69449484,0.743969051,0.752428758,0.705384692,0.771548941,0.772279228
2013-01-19 16:00:00-06:00,0.542032623,0.646094285,0.734977185,0.804709449,0.67236748,0.750873766,0.751457847,0.695353585,0.76190075,0.770777338
2013-01-19 16:30:00-06:00,0.464482917,0.502520951,0.679152248,0.795594076,0.580239091,0.692015012,0.677722958,0.645866938,0.722861076,0.748437119
2013-01-19 17:00:00-06:00,0.250234004,0.238521244,0.445739294,0.647181173,0.337418588,0.402261404,0.436700483,0.385681676,0.482579125,0.499947015
2013-01-19 17:30:00-06:00,0.048910824,0.023538958,0.164491205,0.326430449,0.079526317,0.11675119,0.16337451,0.113594653,0.180401826,0.193210008
2013-01-19 18:00:00-06:00,0,0,0.011306032,0.050160752,0,0,0.01386989,0,0.001062129,0.001893109
2013-01-19 18:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 19:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 19:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 20:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 20:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 21:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 21:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 22:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 22:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 23:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-19 23:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 00:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 00:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 01:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 01:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 02:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 02:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 03:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 03:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 04:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 04:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 05:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 05:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 06:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 06:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 07:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 07:30:00-06:00,0.020553607,0.005255917,0.002909757,0,0,0,0.006969934,0.000604887,0.001582334,0
2013-01-20 08:00:00-06:00,0.234588572,0.189097236,0.10245342,0.022951024,0.129134772,0.07143185,0.074363715,0.166652189,0.135118971,0.091867039
2013-01-20 08:30:00-06:00,0.529901999,0.4332161,0.339418015,0.235174136,0.413654735,0.294638132,0.242170675,0.42668819,0.390396835,0.387809854
2013-01-20 09:00:00-06:00,0.688576847,0.512308415,0.60045815,0.600044449,0.716907688,0.605278952,0.486971739,0.630445346,0.564329296,0.707425518
2013-01-20 09:30:00-06:00,0.713517273,0.563538611,0.726013475,0.813342144,0.774691978,0.756149077,0.68769786,0.692473601,0.629038459,0.803866474
2013-01-20 10:00:00-06:00,0.726747094,0.610947409,0.750936243,0.831866977,0.776934478,0.784010318,0.743358461,0.709250984,0.651639752,0.804591513
2013-01-20 10:30:00-06:00,0.738821318,0.676156755,0.757719981,0.8195872,0.759380893,0.765970996,0.768356393,0.719188287,0.679525538,0.793789422
2013-01-20 11:00:00-06:00,0.710183133,0.701294724,0.739482105,0.794572236,0.732056462,0.736453331,0.750169688,0.714380425,0.676077486,0.761578298
2013-01-20 11:30:00-06:00,0.673625443,0.69053062,0.714309309,0.768630858,0.707264727,0.707499547,0.720484801,0.697015515,0.655483202,0.735294417
2013-01-20 12:00:00-06:00,0.644421835,0.679910742,0.690248145,0.74228901,0.686843539,0.681241987,0.691910274,0.669977666,0.633222315,0.715705937
2013-01-20 12:30:00-06:00,0.625016727,0.67158392,0.676675176,0.725737178,0.676463753,0.667313787,0.667455394,0.661097596,0.633205843,0.705788354
2013-01-20 13:00:00-06:00,0.621704736,0.666287435,0.671530155,0.717439617,0.674900619,0.663337618,0.659759464,0.653273875,0.633916446,0.700799461
2013-01-20 13:30:00-06:00,0.601311032,0.677987544,0.677695069,0.721897689,0.686046658,0.674131466,0.671602644,0.655044776,0.636764991,0.704295315
2013-01-20 14:00:00-06:00,0.596459577,0.687852103,0.689409933,0.734672183,0.704000743,0.693111573,0.685771911,0.648398621,0.648691661,0.718086753
2013-01-20 14:30:00-06:00,0.59728673,0.7109437,0.710883157,0.755945908,0.726857825,0.719023081,0.720278616,0.655709982,0.662425398,0.736050418
2013-01-20 15:00:00-06:00,0.614149252,0.720433993,0.728226606,0.779263122,0.743887718,0.742146005,0.745795124,0.66337164,0.666571567,0.750470293
2013-01-20 15:30:00-06:00,0.614530478,0.728249298,0.739781997,0.800455706,0.755626936,0.759756777,0.76230403,0.659879245,0.666422031,0.763030454
2013-01-20 16:00:00-06:00,0.574994554,0.705122113,0.733470511,0.810486832,0.744032038,0.756741404,0.764535322,0.615785949,0.652888697,0.773713104
2013-01-20 16:30:00-06:00,0.505859853,0.548545798,0.672564027,0.801597441,0.658763112,0.686854116,0.694135834,0.536280466,0.5850197,0.755447443
2013-01-20 17:00:00-06:00,0.278906467,0.259994552,0.44129496,0.659360249,0.36241134,0.399929465,0.449263599,0.353225986,0.369669858,0.511146705
2013-01-20 17:30:00-06:00,0.056140895,0.032491233,0.164285917,0.338426815,0.08756583,0.118672052,0.168035563,0.109816554,0.131493852,0.20018076
2013-01-20 18:00:00-06:00,0,0,0.012772906,0.056713084,0,0,0.015232291,0,0.001023963,0.002957268
2013-01-20 18:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 19:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 19:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 20:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 20:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 21:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 21:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 22:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 22:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 23:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-20 23:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 00:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 00:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 01:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 01:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 02:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 02:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 03:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 03:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 04:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 04:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 05:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 05:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 06:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 06:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 07:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 07:30:00-06:00,0.008437811,0.005763938,0.001864776,0,0,0,0.005159646,0.000314097,0.000326879,0
2013-01-21 08:00:00-06:00,0.1031864,0.174722397,0.07725633,0.017931362,0.128898133,0.069242142,0.05923114,0.109274081,0.071051606,0.073222913
2013-01-21 08:30:00-06:00,0.301302427,0.43777885,0.284364712,0.207280574,0.423857517,0.296792367,0.205075739,0.343398214,0.211882488,0.332483004
2013-01-21 09:00:00-06:00,0.407548306,0.621855738,0.519914319,0.536195081,0.730593237,0.598368204,0.417845198,0.52326918,0.333613627,0.586801348
2013-01-21 09:30:00-06:00,0.495105882,0.680794269,0.634223029,0.742107505,0.791283605,0.743000437,0.589590834,0.587190833,0.387456968,0.639281927
2013-01-21 10:00:00-06:00,0.526913558,0.707980847,0.664218347,0.771419942,0.793981614,0.776016513,0.643310077,0.637113158,0.422440486,0.63635903
2013-01-21 10:30:00-06:00,0.568886753,0.701391663,0.676918081,0.774033832,0.778619152,0.769423648,0.677345286,0.669867016,0.46838854,0.620603293
2013-01-21 11:00:00-06:00,0.569104117,0.690112086,0.677720312,0.758175662,0.751840074,0.749803378,0.698684833,0.679161849,0.497436654,0.620950608
2013-01-21 11:30:00-06:00,0.574749009,0.676000263,0.669878742,0.741631634,0.727954543,0.719175636,0.690981196,0.661840178,0.529981559,0.621396669
2013-01-21 12:00:00-06:00,0.578627749,0.670957519,0.660216347,0.717714363,0.708146325,0.696535819,0.674658129,0.649901942,0.554378975,0.622414226
2013-01-21 12:30:00-06:00,0.588736054,0.665621766,0.65607217,0.705577389,0.697379617,0.686440059,0.662086548,0.647034144,0.573756703,0.625869098
2013-01-21 13:00:00-06:00,0.593274786,0.662850359,0.656003275,0.702309409,0.69270602,0.685506628,0.653673814,0.655489921,0.584829563,0.632464209
2013-01-21 13:30:00-06:00,0.586497593,0.657178161,0.662667639,0.707768776,0.704279326,0.696893627,0.657875362,0.657886672,0.597784499,0.644375722
2013-01-21 14:00:00-06:00,0.568842026,0.659532988,0.672073008,0.716739801,0.717370925,0.714592096,0.669091604,0.665406391,0.604668591,0.658108957
2013-01-21 14:30:00-06:00,0.567026033,0.685055992,0.689556482,0.73473372,0.740279623,0.737357272,0.68403789,0.680941458,0.612904698,0.683041775
2013-01-21 15:00:00-06:00,0.567468171,0.681820535,0.710608932,0.751816075,0.763202835,0.761098142,0.706195939,0.691765789,0.64617615,0.717124502
2013-01-21 15:30:00-06:00,0.513702088,0.699921617,0.721084702,0.760944956,0.775237176,0.777072439,0.721799167,0.688227614,0.673202549,0.727792131
2013-01-21 16:00:00-06:00,0.55111014,0.668278311,0.715303083,0.75323907,0.762829154,0.769372551,0.718880591,0.675363139,0.677386076,0.71970466
2013-01-21 16:30:00-06:00,0.479535889,0.523346835,0.659305114,0.73185324,0.677129285,0.699657819,0.664328318,0.636798116,0.628568892,0.681728744
2013-01-21 17:00:00-06:00,0.273128673,0.260942501,0.432152783,0.586464116,0.374728323,0.414332048,0.438602138,0.381474816,0.434336465,0.453883952
2013-01-21 17:30:00-06:00,0.059715547,0.03592191,0.161115586,0.303752269,0.093633753,0.126207138,0.167090226,0.111803743,0.165574425,0.17542894
2013-01-21 18:00:00-06:00,0,0,0.011849686,0.050787976,0,0,0.014817624,0,0.002389584,0.002580533
2013-01-21 18:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 19:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 19:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 20:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 20:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 21:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 21:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 22:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 22:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 23:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-21 23:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 00:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 00:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 01:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 01:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 02:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 02:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 03:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 03:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 04:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 04:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 05:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 05:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 06:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 06:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 07:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 07:30:00-06:00,0.017579503,0.005508032,0.002836902,0,0,0,0.007121901,0.000720359,0.001567411,0
2013-01-22 08:00:00-06:00,0.210933055,0.122404931,0.07436605,0.014048039,0.082223297,0.063190382,0.070203691,0.111478481,0.092182639,0.049919332
2013-01-22 08:30:00-06:00,0.49582139,0.326426432,0.274882001,0.188294339,0.314245056,0.283750487,0.243223901,0.343770119,0.276399752,0.252021729
2013-01-22 09:00:00-06:00,0.668831022,0.518709135,0.517257567,0.459826951,0.588324988,0.57349444,0.491100942,0.559425539,0.445580744,0.517355579
2013-01-22 09:30:00-06:00,0.714562735,0.584268851,0.637427154,0.621685657,0.67169542,0.727394845,0.677629689,0.623362546,0.501725464,0.62756658
2013-01-22 10:00:00-06:00,0.722607594,0.642415725,0.678758749,0.65782087,0.703631267,0.757707612,0.730338059,0.657270155,0.55742636,0.667504844
2013-01-22 10:30:00-06:00,0.720720708,0.671083816,0.688954736,0.674813992,0.707026223,0.753974804,0.741835347,0.674972747,0.581544355,0.661158406
2013-01-22 11:00:00-06:00,0.7094835,0.657788673,0.685994779,0.695448926,0.69118446,0.731996196,0.737041156,0.692633478,0.58587395,0.644247339
2013-01-22 11:30:00-06:00,0.698409898,0.656214997,0.679053273,0.709354444,0.678023358,0.705645139,0.714133796,0.688080902,0.600429641,0.634931422
2013-01-22 12:00:00-06:00,0.695084207,0.655164371,0.672819434,0.708122919,0.673279328,0.6835932,0.688776959,0.691987972,0.614452999,0.635809
2013-01-22 12:30:00-06:00,0.691370944,0.635077128,0.662665994,0.703647827,0.657104734,0.667641158,0.669604045,0.685318142,0.615379312,0.632991009
2013-01-22 13:00:00-06:00,0.693001621,0.619116105,0.659474971,0.702598543,0.654261991,0.662649219,0.663725429,0.68463545,0.609947541,0.637066529
2013-01-22 13:30:00-06:00,0.702366098,0.634471013,0.66626478,0.707552207,0.668447193,0.672504718,0.673036106,0.692636581,0.603564646,0.639680059
2013-01-22 14:00:00-06:00,0.714859284,0.632872719,0.67548769,0.719075713,0.679844719,0.68977621,0.689689577,0.705412658,0.588399829,0.649667159
2013-01-22 14:30:00-06:00,0.730651126,0.662710435,0.69175362,0.738224116,0.700247749,0.712516307,0.715133965,0.718100358,0.576080132,0.660919468
2013-01-22 15:00:00-06:00,0.738790061,0.67915558,0.704902412,0.758814401,0.713401432,0.736420653,0.736262448,0.728880829,0.551510317,0.679540859
2013-01-22 15:30:00-06:00,0.735266536,0.669640996,0.710772311,0.776752801,0.717621076,0.749607887,0.752607601,0.722425486,0.528851993,0.692889769
2013-01-22 16:00:00-06:00,0.712726182,0.611729863,0.69773421,0.78397202,0.693712437,0.741057543,0.751146224,0.698442453,0.489318029,0.696011349
2013-01-22 16:30:00-06:00,0.609874443,0.48553642,0.639515162,0.771439276,0.59830488,0.680945329,0.693967663,0.626471197,0.422498627,0.675092898
2013-01-22 17:00:00-06:00,0.325179023,0.241221521,0.426063208,0.644758114,0.335451522,0.404877662,0.462213177,0.380445475,0.284884098,0.461299802
2013-01-22 17:30:00-06:00,0.070655032,0.032830297,0.163461728,0.334701467,0.083294123,0.128119103,0.18513391,0.114861525,0.104346044,0.183462076
2013-01-22 18:00:00-06:00,0,0,0.015049172,0.062902741,0,0,0.019563445,0,0.001958268,0.004958771
2013-01-22 18:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 19:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 19:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 20:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 20:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 21:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 21:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 22:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 22:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 23:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-22 23:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-23 00:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-23 00:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-23 01:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-23 01:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-23 02:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-23 02:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-23 03:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-23 03:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-23 04:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-23 04:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-23 05:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-23 05:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-23 06:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-23 06:30:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-23 07:00:00-06:00,0,0,0,0,0,0,0,0,0,0
2013-01-23 07:30:00-06:00,0.022071662,0.007677288,0.003454671,0,0,4.18E-05,0.007817831,0.001379449,0.00236576,0
2013-01-23 08:00:00-06:00,0.229496142,0.18466959,0.096179325,0.023764228,0.108449233,0.06736364,0.069458566,0.153092965,0.148115514,0.071953281
2013-01-23 08:30:00-06:00,0.51738918,0.456181164,0.324310681,0.240774726,0.366688814,0.286397685,0.23368262,0.39435993,0.409975025,0.321515929
2013-01-23 09:00:00-06:00,0.675377391,0.647262795,0.578498197,0.566184137,0.631678186,0.542897121,0.480089018,0.598669914,0.641714701,0.601895927
2013-01-23 09:30:00-06:00,0.725401994,0.684948145,0.686997918,0.768707167,0.694921002,0.644668836,0.657479145,0.638424602,0.695381929,0.668594785
2013-01-23 10:00:00-06:00,0.740827943,0.707633477,0.726573804,0.804650193,0.728268384,0.707674122,0.710476102,0.682540372,0.722798391,0.703616711
2013-01-23 10:30:00-06:00,0.73315815,0.721910863,0.738106347,0.809808257,0.729207841,0.730952285,0.736265315,0.696878346,0.716392598,0.719909366
2013-01-23 11:00:00-06:00,0.708215414,0.706783142,0.727159623,0.789082724,0.718296696,0.72618053,0.73256711,0.697854915,0.670080272,0.735037165
2013-01-23 11:30:00-06:00,0.668124552,0.686718708,0.703909159,0.766130765,0.697588202,0.709796288,0.720151931,0.672223785,0.612899873,0.722371741
2013-01-23 12:00:00-06:00,0.607069452,0.672202926,0.679868731,0.7406744,0.684812675,0.691964564,0.696987477,0.641302437,0.57726151,0.70724366
2013-01-23 12:30:00-06:00,0.566304081,0.667418057,0.665342938,0.72592924,0.674571797,0.678003048,0.682177554,0.617295553,0.561533112,0.700688888
2013-01-23 13:00:00-06:00,0.538553314,0.670424079,0.660674131,0.717524333,0.672592251,0.673660089,0.679478301,0.610888132,0.56083232,0.696585798
2013-01-23 13:30:00-06:00,0.519081966,0.681552448,0.66530057,0.721270532,0.682433734,0.683427824,0.684395679,0.603237003,0.569438196,0.703102797
2013-01-23 14:00:00-06:00,0.481055235,0.694793682,0.675798864,0.732676122,0.698214475,0.700703727,0.694117743,0.593783811,0.598470176,0.715651528
2013-01-23 14:30:00-06:00,0.435259809,0.705427132,0.689213706,0.752455563,0.718378258,0.725431785,0.706854617,0.59124684,0.61797704,0.73444123
2013-01-23 15:00:00-06:00,0.384464939,0.694683005,0.700564799,0.774252912,0.73507275,0.748274453,0.706274604,0.592732037,0.656808824,0.752720413
2013-01-23 15:30:00-06:00,0.358809135,0.694693972,0.707504246,0.794168491,0.744042248,0.763006586,0.704773088,0.607403655,0.655879853,0.766619148
2013-01-23 16:00:00-06:00,0.398312563,0.682603066,0.702520161,0.803632712,0.729386024,0.755073128,0.686210357,0.620719377,0.637258457,0.765586156
2013-01-23 16:30:00-06:00,0.388508981,0.545158595,0.649578273,0.795605209,0.653630312,0.675920588,0.607457287,0.589163916,0.59542679,0.737950197
2013-01-23 17:00:00-06:00,0.292844073,0.272412106,0.452235063,0.677466038,0.37084827,0.407916569,0.414896244,0.396098896,0.43774781,0.519715411
