,COAST,EAST,ERCOT,FWEST,NCENT,NORTH,OTHER,SCENT,SOUTH,WEST
2013-08-05 08:30:00-06:00,0.09239336,0.25650996,0.36378133,0.23428756,0.37164265,0.51724297,0.41262195,0.35181078,0.42041084,0.40131685
2013-08-05 09:00:00-06:00,0.09752412,0.206854,0.33371,0.21626472,0.31798413,0.46861282,0.3829387,0.3167507,0.41863266,0.35444197
2013-08-05 09:30:00-06:00,0.10493463,0.18265101,0.3023662,0.18526874,0.28150994,0.4235951,0.3521219,0.28092614,0.40236065,0.31045222
2013-08-05 10:00:00-06:00,0.105612405,0.15865338,0.27084774,0.16827296,0.24521437,0.36738458,0.31932646,0.25241587,0.3732072,0.26732272
2013-08-05 10:30:00-06:00,0.1200529,0.14320913,0.2456495,0.15139182,0.21635489,0.31084234,0.28766224,0.23459183,0.3595648,0.23845184
2013-08-05 11:00:00-06:00,0.1223664,0.13910241,0.22085348,0.13107724,0.18999742,0.24872753,0.2568638,0.20917365,0.35139155,0.2174446
2013-08-05 11:30:00-06:00,0.12970334,0.12935844,0.19880262,0.10410866,0.15769255,0.21000518,0.22813646,0.20143373,0.34936738,0.19804256
2013-08-05 12:00:00-06:00,0.15742432,0.12957747,0.18142587,0.08330699,0.13881017,0.1777806,0.20174538,0.18862782,0.34389645,0.18272078
2013-08-05 12:30:00-06:00,0.17853156,0.12570277,0.17277274,0.06924605,0.12167933,0.1624962,0.18532622,0.18977733,0.35507822,0.17414504
2013-08-05 13:00:00-06:00,0.21700677,0.11505671,0.16947259,0.05942128,0.115159884,0.15342496,0.17604776,0.1851226,0.3659846,0.17250672
2013-08-05 13:30:00-06:00,0.25923252,0.12032039,0.1738609,0.056100436,0.117259316,0.14788131,0.17167711,0.1884507,0.39404973,0.17798652
2013-08-05 14:00:00-06:00,0.2865045,0.1249122,0.18076326,0.053744715,0.12184999,0.15019846,0.17393552,0.19755398,0.42107618,0.18526492
2013-08-05 14:30:00-06:00,0.35427397,0.1182665,0.19092464,0.05078123,0.12887521,0.15571442,0.17638522,0.20774212,0.4533583,0.1971119
2013-08-05 15:00:00-06:00,0.43996125,0.12624846,0.20634358,0.050475486,0.14722632,0.15943505,0.18534859,0.23625249,0.49120033,0.20447968
2013-08-05 15:30:00-06:00,0.47233367,0.13990031,0.22185315,0.053234223,0.158239,0.1763675,0.19829693,0.26155835,0.53041166,0.21406204
2013-08-05 16:00:00-06:00,0.4814613,0.15408097,0.23857725,0.0587198,0.18098791,0.18914749,0.21336243,0.27195373,0.5638639,0.23653995
2013-08-05 16:30:00-06:00,0.50017345,0.1775441,0.25994745,0.069490306,0.21080194,0.21220194,0.23054399,0.30025396,0.5993108,0.25610211
2013-08-05 17:00:00-06:00,0.54896605,0.22275843,0.2916362,0.08522751,0.24782367,0.24401669,0.2518125,0.3422256,0.65661365,0.287853
2013-08-05 17:30:00-06:00,0.59922093,0.2703608,0.32536542,0.11195955,0.2922265,0.27251092,0.26193762,0.3778205,0.7243689,0.3265008
2013-08-05 18:00:00-06:00,0.6000109,0.3488942,0.3636837,0.14837433,0.3484454,0.3087397,0.28166792,0.42444813,0.77120125,0.3791645
2013-08-05 18:30:00-06:00,0.6190795,0.46761146,0.40689406,0.20234261,0.42628717,0.34507096,0.3071827,0.50507784,0.79133314,0.4148522
2013-08-05 19:00:00-06:00,0.6200836,0.60337406,0.4872598,0.25870684,0.5526743,0.4299381,0.40828508,0.6168916,0.8244686,0.49793613
2013-08-05 19:30:00-06:00,0.63386136,0.6879638,0.5762279,0.3485595,0.6714219,0.52891266,0.52656627,0.6875246,0.83975244,0.6033191
2013-08-05 20:00:00-06:00,0.61767286,0.7342276,0.6461655,0.4316186,0.76547486,0.6060258,0.6064923,0.7538151,0.85476154,0.6947909
2013-08-05 20:30:00-06:00,0.600144,0.75755733,0.69535995,0.482481,0.82475126,0.6787731,0.658371,0.8163474,0.8500987,0.78086066
2013-08-05 21:00:00-06:00,0.6013959,0.79220426,0.73136634,0.53409785,0.8564774,0.7492232,0.6891635,0.8493059,0.8404765,0.838588
2013-08-05 21:30:00-06:00,0.60990655,0.78254426,0.75944895,0.5694435,0.8824447,0.81137556,0.7201269,0.8686257,0.8386199,0.8735708
2013-08-05 22:00:00-06:00,0.60697603,0.79331636,0.78104776,0.5879133,0.8970894,0.8454217,0.7738042,0.8423285,0.8318211,0.89780104
2013-08-05 22:30:00-06:00,0.6165067,0.8278248,0.79413533,0.5928545,0.90402794,0.8572213,0.8123872,0.8310497,0.8140761,0.92138445
2013-08-05 23:00:00-06:00,0.614842,0.8520889,0.80002344,0.60352063,0.9085226,0.8709925,0.82319725,0.812852,0.80063635,0.9355277
2013-08-05 23:30:00-06:00,0.622919,0.867399,0.79328704,0.59794253,0.91335565,0.87868655,0.81012654,0.7863413,0.7697345,0.94129455
2013-08-06 00:00:00-06:00,0.6348071,0.8695017,0.7852719,0.59686595,0.9125502,0.8825268,0.7844726,0.77194566,0.75489146,0.9410041
2013-08-06 00:30:00-06:00,0.6362486,0.87341654,0.7790119,0.6093827,0.9244751,0.88189393,0.75850207,0.75970143,0.732463,0.9367495
2013-08-06 01:00:00-06:00,0.6374523,0.8505699,0.7663321,0.58586395,0.91716,0.8957886,0.7294388,0.7796873,0.7136364,0.93396205
2013-08-06 01:30:00-06:00,0.6462278,0.8430199,0.7521482,0.5725836,0.9081219,0.905537,0.68785423,0.7771413,0.70421,0.9274566
2013-08-06 02:00:00-06:00,0.5982434,0.82931584,0.73332363,0.56950873,0.8894469,0.9087035,0.6433569,0.76358277,0.69413996,0.9131856
2013-08-06 02:30:00-06:00,0.57794523,0.8274865,0.7205091,0.5565884,0.8754354,0.91182494,0.61123335,0.7662412,0.69383895,0.9061344
2013-08-06 03:00:00-06:00,0.57405096,0.81216043,0.70603085,0.5494525,0.8603937,0.91507673,0.57358384,0.7640315,0.67987895,0.9006626
2013-08-06 03:30:00-06:00,0.5647009,0.8191354,0.68967795,0.5272552,0.84569794,0.9022811,0.5520536,0.76230705,0.6703526,0.87944376
2013-08-06 04:00:00-06:00,0.5556445,0.80299056,0.6800079,0.51477355,0.8340645,0.89355975,0.54590774,0.74345875,0.6771149,0.858216
2013-08-06 04:30:00-06:00,0.555416,0.79209507,0.6677433,0.49367464,0.8189882,0.8753252,0.54328024,0.7346111,0.66814834,0.8399518
2013-08-06 05:00:00-06:00,0.5382717,0.7867997,0.65378344,0.46600926,0.80859375,0.8676607,0.5423408,0.7206531,0.64349663,0.8252654
2013-08-06 05:30:00-06:00,0.52331305,0.79330087,0.63420635,0.42490506,0.7924823,0.8461015,0.5270131,0.70008916,0.63684744,0.80983347
2013-08-06 06:00:00-06:00,0.48740482,0.76927423,0.6099864,0.40327838,0.7556154,0.8189492,0.50175166,0.67750907,0.6296224,0.7834315
2013-08-06 06:30:00-06:00,0.35085478,0.6885079,0.57033765,0.377351,0.71683764,0.7667395,0.45482862,0.6578382,0.64467454,0.72141373
2013-08-06 07:00:00-06:00,0.24933593,0.51509523,0.48808607,0.3232949,0.63412035,0.7006673,0.37085032,0.52756894,0.5758744,0.6198333
2013-08-06 07:30:00-06:00,0.2810106,0.44730264,0.41004664,0.24486738,0.5700812,0.5605268,0.23615396,0.5377152,0.6011153,0.5017387
2013-08-06 08:00:00-06:00,0.32352823,0.4040159,0.3802289,0.19275412,0.5310677,0.48960403,0.17638999,0.56403613,0.64303076,0.4792147
2013-08-06 08:30:00-06:00,0.3340681,0.36010966,0.35128582,0.16324611,0.4962509,0.42950737,0.14114556,0.5523455,0.6428061,0.44415167
2013-08-06 09:00:00-06:00,0.31108123,0.33172625,0.32399738,0.14218095,0.45633876,0.39756984,0.113972366,0.52452433,0.61282116,0.42324293
2013-08-06 09:30:00-06:00,0.30860737,0.31294984,0.30178854,0.12932907,0.42634374,0.37392476,0.09931595,0.4753532,0.5849012,0.39286348
2013-08-06 10:00:00-06:00,0.30462128,0.3028817,0.2801699,0.11416938,0.39322653,0.34401408,0.092096165,0.42425612,0.5667445,0.355211
2013-08-06 10:30:00-06:00,0.31085405,0.2834202,0.25850588,0.100115314,0.36312333,0.30827588,0.08550152,0.38895768,0.5493761,0.30713728
2013-08-06 11:00:00-06:00,0.315977,0.2742407,0.24150114,0.08666487,0.32824537,0.26930672,0.08029375,0.37573177,0.538608,0.27975616
2013-08-06 11:30:00-06:00,0.32698834,0.25867665,0.22568111,0.07448805,0.28676122,0.24806595,0.0791765,0.3499502,0.52961725,0.24890898
2013-08-06 12:00:00-06:00,0.34522727,0.23682664,0.21256581,0.066375054,0.25256687,0.22171089,0.081046045,0.3272877,0.51951784,0.22311774
2013-08-06 12:30:00-06:00,0.3706723,0.22597155,0.20211583,0.060010996,0.22209276,0.20365368,0.08418066,0.3218287,0.5122954,0.19021398
2013-08-06 13:00:00-06:00,0.37544802,0.22097996,0.19528095,0.05354352,0.20212422,0.19938822,0.08797762,0.33158788,0.50784004,0.16144267
2013-08-06 13:30:00-06:00,0.40967774,0.221448,0.19549085,0.04970074,0.20170045,0.19275194,0.09529808,0.3452117,0.51034087,0.14251456
2013-08-06 14:00:00-06:00,0.42988193,0.21296506,0.19820453,0.048321098,0.21337107,0.18750258,0.10289499,0.35539111,0.5128392,0.1340671
2013-08-06 14:30:00-06:00,0.4648087,0.20298773,0.20421211,0.047254987,0.21983059,0.18653642,0.11100678,0.37033677,0.53181887,0.12867723
2013-08-06 15:00:00-06:00,0.5113222,0.1938097,0.21590471,0.054426637,0.23148043,0.18924126,0.12239435,0.38365957,0.55389476,0.13561198
2013-08-06 15:30:00-06:00,0.5308711,0.21131799,0.22942461,0.052921984,0.25112408,0.20431264,0.14765812,0.3706142,0.57539356,0.14517356
2013-08-06 16:00:00-06:00,0.59454554,0.23345315,0.24560614,0.055569317,0.26968217,0.21556193,0.15752912,0.40209794,0.61119044,0.15248954
2013-08-06 16:30:00-06:00,0.62362224,0.27214608,0.2673321,0.058412675,0.29719213,0.22798905,0.17999192,0.43984243,0.66097736,0.16321568
2013-08-06 17:00:00-06:00,0.6506543,0.30242753,0.28998283,0.068729036,0.32231638,0.259285,0.19722788,0.4824183,0.7014049,0.17716113
2013-08-06 17:30:00-06:00,0.6830241,0.28904137,0.31747934,0.08030774,0.35697228,0.29332677,0.21106927,0.5348359,0.7562276,0.208499
2013-08-06 18:00:00-06:00,0.68617445,0.34016988,0.34578687,0.105132304,0.4131428,0.33745027,0.21355255,0.5672711,0.79593354,0.24334602
2013-08-06 18:30:00-06:00,0.7070708,0.50425357,0.39639568,0.14590111,0.49265644,0.4188211,0.2569532,0.59632826,0.82168907,0.29885
2013-08-06 19:00:00-06:00,0.7589603,0.6462326,0.48479468,0.21149859,0.6433312,0.5554163,0.35061312,0.7068434,0.8312897,0.39218318
2013-08-06 19:30:00-06:00,0.75096285,0.7022848,0.5692761,0.30288574,0.7619024,0.69144607,0.41843718,0.7646947,0.8525538,0.53351146
2013-08-06 20:00:00-06:00,0.75293064,0.73100036,0.63472897,0.39620242,0.8370972,0.8084656,0.45944285,0.8135652,0.86543554,0.6389933
2013-08-06 20:30:00-06:00,0.7415203,0.7970916,0.6908329,0.5081541,0.873915,0.8755624,0.4865919,0.85064584,0.8787388,0.74150246
2013-08-06 21:00:00-06:00,0.7175788,0.8429551,0.7311985,0.59108526,0.91031843,0.913293,0.51747704,0.8774457,0.8807431,0.80350274
2013-08-06 21:30:00-06:00,0.70799243,0.8488649,0.7513331,0.63300043,0.9278104,0.91797733,0.5467676,0.881363,0.87787145,0.829533
2013-08-06 22:00:00-06:00,0.6955936,0.8567884,0.7671027,0.67716616,0.94010484,0.9248434,0.56082296,0.8555814,0.8789992,0.85810053
2013-08-06 22:30:00-06:00,0.72528464,0.89456093,0.7729911,0.7073603,0.9464808,0.9315241,0.5524729,0.8261099,0.8594461,0.87966377
2013-08-06 23:00:00-06:00,0.7136477,0.92037344,0.7660801,0.7011106,0.94896007,0.9271798,0.5377751,0.8204108,0.8385861,0.88425887
2013-08-06 23:30:00-06:00,0.73781323,0.92196226,0.7585026,0.677523,0.9481295,0.9157262,0.54022384,0.805595,0.82208973,0.87911296
2013-08-07 00:00:00-06:00,0.73542714,0.91049707,0.7432369,0.65662587,0.9434331,0.89233744,0.54257846,0.75212777,0.7860643,0.86897105
2013-08-07 00:30:00-06:00,0.7356241,0.92126596,0.7284222,0.6262468,0.93303335,0.88498956,0.53669286,0.7366986,0.7454013,0.8675797
2013-08-07 01:00:00-06:00,0.73131084,0.92043155,0.71709037,0.59296966,0.921774,0.882716,0.53034544,0.74722475,0.7302992,0.86272573
2013-08-07 01:30:00-06:00,0.7484447,0.90962315,0.70059365,0.54563296,0.9183909,0.8693136,0.5060387,0.7399858,0.7240461,0.8646702
2013-08-07 02:00:00-06:00,0.74265474,0.902775,0.67722934,0.5029311,0.91415066,0.84297264,0.46951458,0.7329804,0.69423324,0.8675554
2013-08-07 02:30:00-06:00,0.7081524,0.8891561,0.65235007,0.4726245,0.8949377,0.8372526,0.4269991,0.72267526,0.66314644,0.8632299
2013-08-07 03:00:00-06:00,0.69387174,0.8837639,0.6221817,0.42794034,0.86957836,0.82780546,0.3823074,0.70975566,0.6254838,0.85100263
2013-08-07 03:30:00-06:00,0.71951544,0.8819145,0.60390353,0.40571892,0.8438796,0.81750894,0.35687873,0.7096797,0.59088963,0.8429212
2013-08-07 04:00:00-06:00,0.6953021,0.87035185,0.58134764,0.38780192,0.8140883,0.8024098,0.31741235,0.71028787,0.5734502,0.8280753
2013-08-07 04:30:00-06:00,0.65769297,0.8514104,0.56075555,0.35117823,0.8047082,0.77467674,0.29542536,0.712064,0.5550289,0.820888
2013-08-07 05:00:00-06:00,0.6049571,0.8312675,0.54559,0.33586085,0.7864761,0.7345512,0.2848649,0.72363096,0.5470701,0.811589
2013-08-07 05:30:00-06:00,0.588052,0.78947735,0.52909964,0.3329139,0.76936775,0.6934643,0.27287886,0.71757334,0.5270047,0.7886107
2013-08-07 06:00:00-06:00,0.54873455,0.7214582,0.5065729,0.3366157,0.7373183,0.6439305,0.25077143,0.69685596,0.50738907,0.7635336
2013-08-07 06:30:00-06:00,0.41150218,0.65548265,0.46618542,0.32324347,0.6922967,0.5711786,0.20013227,0.6733806,0.49192488,0.73143446
2013-08-07 07:00:00-06:00,0.28279907,0.4689695,0.38643488,0.27461973,0.6201837,0.44446737,0.13297974,0.5696752,0.44731593,0.620744
2013-08-07 07:30:00-06:00,0.2678988,0.4270715,0.3376053,0.2069139,0.5834153,0.30253953,0.08739176,0.5753475,0.49803296,0.51916647
2013-08-07 08:00:00-06:00,0.31895667,0.38409066,0.3140264,0.18010972,0.5532504,0.24801886,0.07570948,0.5400686,0.51777625,0.45172948
2013-08-07 08:30:00-06:00,0.30156806,0.324864,0.29125023,0.17710336,0.49718323,0.21571264,0.07747694,0.48184806,0.4997104,0.4086154
2013-08-07 09:00:00-06:00,0.2608,0.26117012,0.2629085,0.16952744,0.4579591,0.15989955,0.07768378,0.39629143,0.46352887,0.3707764
2013-08-07 09:30:00-06:00,0.26756278,0.2159854,0.23833087,0.15169965,0.40628988,0.13554917,0.074717425,0.35218835,0.4241128,0.3383146
2013-08-07 10:00:00-06:00,0.2660048,0.204744,0.21069898,0.1281031,0.35506094,0.11378935,0.07284768,0.29993626,0.38020387,0.29238892
2013-08-07 10:30:00-06:00,0.25055957,0.20048323,0.1865144,0.10656151,0.32035294,0.10875539,0.069300726,0.252546,0.34984124,0.23560125
2013-08-07 11:00:00-06:00,0.24405283,0.19458216,0.16442637,0.081169225,0.2817156,0.110439375,0.06405858,0.21023561,0.33646816,0.18101448
2013-08-07 11:30:00-06:00,0.23246767,0.18104981,0.14513007,0.06370395,0.24139905,0.110022515,0.061422765,0.18518217,0.32010922,0.1326612
2013-08-07 12:00:00-06:00,0.23383985,0.1630538,0.13181949,0.0524789,0.20332569,0.11309149,0.060558658,0.17523457,0.31031477,0.09696908
2013-08-07 12:30:00-06:00,0.24781042,0.15973492,0.12422225,0.050684337,0.16909175,0.10885642,0.05899592,0.15051661,0.31334382,0.081368946
2013-08-07 13:00:00-06:00,0.25616735,0.17221808,0.11959278,0.041597426,0.1484409,0.10354016,0.06363091,0.13533959,0.31867772,0.06982162
2013-08-07 13:30:00-06:00,0.2791947,0.16229743,0.12563185,0.059418272,0.13895473,0.09703181,0.07844954,0.1267479,0.33329493,0.061600182
2013-08-07 14:00:00-06:00,0.30425653,0.14381091,0.14323105,0.08846806,0.14041652,0.11649673,0.112771854,0.1324058,0.34682932,0.059334084
2013-08-07 14:30:00-06:00,0.3281958,0.14117391,0.16481897,0.08791059,0.13931213,0.17622195,0.16470575,0.14041775,0.36818713,0.06262134
2013-08-07 15:00:00-06:00,0.37430826,0.1531129,0.1885027,0.092202045,0.16324563,0.24212073,0.19101389,0.1451601,0.40050456,0.07530998
2013-08-07 15:30:00-06:00,0.4127612,0.17603633,0.22610593,0.14405268,0.197828,0.27785432,0.24459632,0.15797912,0.43294194,0.08714358
2013-08-07 16:00:00-06:00,0.4526897,0.19828273,0.26778978,0.16878472,0.22996764,0.30350587,0.31604183,0.18507549,0.4824553,0.12289172
2013-08-07 16:30:00-06:00,0.4912415,0.22893584,0.3133138,0.23046818,0.2834379,0.31784686,0.36045727,0.22662623,0.53372025,0.16283305
2013-08-07 17:00:00-06:00,0.5512188,0.2520981,0.3530922,0.29833108,0.3421458,0.3597768,0.35389307,0.28830543,0.6007285,0.18724948
2013-08-07 17:30:00-06:00,0.57014567,0.31794688,0.389388,0.33067435,0.41540417,0.39578086,0.3582358,0.34381497,0.6613816,0.22272581
2013-08-07 18:00:00-06:00,0.58838373,0.36514878,0.4224071,0.30969933,0.4880059,0.47892454,0.35879707,0.4253179,0.7260302,0.27169347
2013-08-07 18:30:00-06:00,0.62875247,0.4775135,0.45086682,0.273699,0.5685024,0.48151273,0.37142384,0.5065959,0.77022773,0.33697325
2013-08-07 19:00:00-06:00,0.72360736,0.59401596,0.50200635,0.2843158,0.711754,0.48290813,0.37929884,0.6348723,0.8045462,0.43384305
2013-08-07 19:30:00-06:00,0.72446185,0.6921853,0.5357594,0.27670568,0.80679625,0.48842564,0.39387986,0.7109115,0.82005596,0.5239747
2013-08-07 20:00:00-06:00,0.7276247,0.7411937,0.5507689,0.28817534,0.8580789,0.4958765,0.38184348,0.7484462,0.8221468,0.5652299
2013-08-07 20:30:00-06:00,0.71616936,0.814903,0.5498703,0.2581225,0.88596904,0.4857124,0.3603448,0.76442087,0.8231928,0.60452
2013-08-07 21:00:00-06:00,0.71197844,0.8321061,0.5385245,0.2131667,0.8992105,0.45289066,0.34738445,0.79233414,0.82034624,0.6054971
2013-08-07 21:30:00-06:00,0.69567174,0.8756001,0.545444,0.19974408,0.9113161,0.46065784,0.40232196,0.80754584,0.8055592,0.5727652
2013-08-07 22:00:00-06:00,0.6662043,0.8771723,0.54014534,0.19968891,0.9223029,0.4495498,0.41243464,0.7955244,0.7870206,0.5458258
2013-08-07 22:30:00-06:00,0.6627002,0.876165,0.5272208,0.21370475,0.92317295,0.4267685,0.3715937,0.7857477,0.7605919,0.5443971
2013-08-07 23:00:00-06:00,0.65404016,0.8895634,0.52282476,0.22612517,0.92521876,0.4369778,0.35654658,0.75949126,0.74408245,0.538533
2013-08-07 23:30:00-06:00,0.6486234,0.8876667,0.5196123,0.23246105,0.92274505,0.44731706,0.35164177,0.7285827,0.72387147,0.542926
2013-08-08 00:00:00-06:00,0.6606147,0.8732993,0.5214286,0.24758594,0.89594007,0.47967908,0.34300295,0.7036173,0.7045637,0.5773207
2013-08-08 00:30:00-06:00,0.637206,0.87417334,0.5250307,0.29540077,0.88065827,0.51042205,0.30562395,0.6838266,0.6791099,0.63148236
2013-08-08 01:00:00-06:00,0.6215615,0.88306206,0.5231005,0.34141332,0.87205285,0.54420733,0.258256,0.674495,0.6591842,0.64396733
2013-08-08 01:30:00-06:00,0.5855355,0.8691105,0.5192782,0.36992842,0.85790175,0.53789866,0.23211037,0.64451385,0.6347269,0.6842738
2013-08-08 02:00:00-06:00,0.54826474,0.85443807,0.5165667,0.37844947,0.84102714,0.50750065,0.23402914,0.6213512,0.61671484,0.7229907
2013-08-08 02:30:00-06:00,0.5277165,0.8509983,0.5109102,0.3766371,0.8192727,0.47868463,0.23692642,0.6096285,0.6000147,0.74311054
2013-08-08 03:00:00-06:00,0.49916756,0.8531725,0.4983929,0.35949442,0.79583937,0.43422094,0.24201468,0.60682434,0.5766096,0.7461332
2013-08-08 03:30:00-06:00,0.43690813,0.8523418,0.47891796,0.3306939,0.777869,0.38744125,0.23788394,0.6183964,0.54700726,0.7369862
2013-08-08 04:00:00-06:00,0.3931589,0.8178718,0.4564217,0.30680016,0.7576361,0.32448387,0.22155139,0.6087834,0.52957994,0.7291434
2013-08-08 04:30:00-06:00,0.33525348,0.7906501,0.43673092,0.3009805,0.73771054,0.27535155,0.21052144,0.5894952,0.50135535,0.7157349
2013-08-08 05:00:00-06:00,0.26989806,0.7834732,0.42264548,0.3075669,0.6996183,0.242007,0.2070435,0.58299047,0.49202177,0.69488287
2013-08-08 05:30:00-06:00,0.22190498,0.7494454,0.40777272,0.31652042,0.67406887,0.22450554,0.2014642,0.54901195,0.45302555,0.6850042
2013-08-08 06:00:00-06:00,0.17620319,0.6988367,0.39746204,0.3319936,0.63541144,0.24000211,0.20185722,0.51289296,0.42205983,0.67386615
2013-08-08 06:30:00-06:00,0.11167616,0.5464431,0.3530744,0.33062872,0.56258374,0.21555743,0.16982676,0.4251059,0.3708451,0.60628885
2013-08-08 07:00:00-06:00,0.05719079,0.34393698,0.27064627,0.27098855,0.45699587,0.14545463,0.11129408,0.33964238,0.29880232,0.4647743
2013-08-08 07:30:00-06:00,0.030939572,0.25286773,0.2040443,0.18765028,0.4017646,0.09571842,0.06822626,0.3230964,0.22289671,0.34052488
2013-08-08 08:00:00-06:00,0.032653928,0.20555246,0.18162982,0.15173618,0.35831815,0.091793425,0.058835756,0.29878995,0.2266745,0.29324177
2013-08-08 08:30:00-06:00,0.030547187,0.17754409,0.1691743,0.14255491,0.3189263,0.09416199,0.06093895,0.27026352,0.22440214,0.2608701
2013-08-08 09:00:00-06:00,0.028520256,0.15464066,0.15257403,0.1283823,0.26975536,0.09411382,0.059136026,0.23970036,0.21172033,0.23087572
2013-08-08 09:30:00-06:00,0.031914968,0.14267178,0.13651554,0.11538167,0.21810877,0.09100866,0.06062372,0.20919827,0.19133943,0.2055725
2013-08-08 10:00:00-06:00,0.035825808,0.12394382,0.12294287,0.10261466,0.1756459,0.08616178,0.061397493,0.1958685,0.17897949,0.1793071
2013-08-08 10:30:00-06:00,0.038783524,0.10841574,0.11224293,0.089120984,0.14146613,0.09724754,0.06556455,0.17506868,0.16659229,0.15486021
2013-08-08 11:00:00-06:00,0.05912785,0.10127847,0.10361867,0.08204334,0.11311025,0.089829445,0.07009346,0.14849322,0.15659103,0.13737755
2013-08-08 11:30:00-06:00,0.08001813,0.09953235,0.10256148,0.079630315,0.09497902,0.09139685,0.074884154,0.14125513,0.16354766,0.12953316
2013-08-08 12:00:00-06:00,0.10211878,0.10102762,0.106967054,0.07577892,0.0904559,0.119910866,0.0801794,0.14304361,0.17232004,0.12744592
2013-08-08 12:30:00-06:00,0.12935169,0.1056941,0.117925845,0.078954674,0.09963362,0.15854861,0.089319386,0.14702722,0.18369336,0.13387011
2013-08-08 13:00:00-06:00,0.15111327,0.11349477,0.13286917,0.08501276,0.11505448,0.18775356,0.09926149,0.15835121,0.21449207,0.14556193
2013-08-08 13:30:00-06:00,0.16449888,0.1291434,0.14914212,0.08919709,0.14228432,0.18804446,0.11526834,0.16462639,0.25288662,0.16517682
2013-08-08 14:00:00-06:00,0.1828518,0.1356192,0.16990522,0.09846622,0.17355739,0.2468642,0.1259332,0.18263078,0.28229547,0.18082629
2013-08-08 14:30:00-06:00,0.2267843,0.13897577,0.19178328,0.1079871,0.20323448,0.2675593,0.14527538,0.2031659,0.3233039,0.19744992
2013-08-08 15:00:00-06:00,0.27045095,0.14603877,0.2197529,0.11401384,0.24701416,0.33582288,0.16582988,0.21938236,0.3681162,0.21604848
2013-08-08 15:30:00-06:00,0.315386,0.17506799,0.25693285,0.12488818,0.28228968,0.37422273,0.21519813,0.2359365,0.4193011,0.2642069
2013-08-08 16:00:00-06:00,0.34003058,0.20773894,0.3034416,0.16232993,0.32678768,0.39393774,0.28790227,0.27469438,0.4662247,0.30997157
2013-08-08 16:30:00-06:00,0.38526502,0.24873616,0.33576554,0.17625959,0.36331952,0.4043765,0.33275363,0.3024421,0.5241328,0.33079776
2013-08-08 17:00:00-06:00,0.4359595,0.2948125,0.38341212,0.20279296,0.40640444,0.4333616,0.4200656,0.33543763,0.5776627,0.35691458
2013-08-08 17:30:00-06:00,0.45525908,0.33523992,0.42004567,0.21333067,0.4601741,0.4839772,0.44939393,0.36779037,0.6467232,0.39481765
2013-08-08 18:00:00-06:00,0.43032238,0.3689174,0.45118478,0.27228186,0.5120765,0.4898968,0.4377354,0.4203949,0.7197416,0.42826927
2013-08-08 18:30:00-06:00,0.45048496,0.48954746,0.4648157,0.28480664,0.57481927,0.459687,0.41545734,0.45432952,0.7494446,0.45105302
2013-08-08 19:00:00-06:00,0.46297264,0.6189999,0.49858296,0.28484702,0.66911525,0.44708696,0.44101143,0.5088797,0.7615204,0.52884555
2013-08-08 19:30:00-06:00,0.45250288,0.693167,0.52697325,0.33142233,0.72840226,0.43891653,0.43388033,0.5634977,0.76716703,0.60534346
2013-08-08 20:00:00-06:00,0.46302098,0.7437457,0.52896297,0.34303218,0.7574586,0.4235572,0.3913521,0.61687315,0.7553591,0.6396357
2013-08-08 20:30:00-06:00,0.45082572,0.8354549,0.526748,0.34336507,0.7763134,0.45159373,0.35506624,0.66315544,0.738048,0.6364662
2013-08-08 21:00:00-06:00,0.40927806,0.876845,0.5256315,0.3826689,0.7683154,0.46424225,0.33741072,0.6963362,0.71249586,0.6182106
2013-08-08 21:30:00-06:00,0.35285905,0.8751684,0.51879686,0.41042262,0.77681994,0.47394454,0.30456617,0.71924853,0.6764864,0.6124149
2013-08-08 22:00:00-06:00,0.33120808,0.87439716,0.51101744,0.42122018,0.7940457,0.4671248,0.27452552,0.7354088,0.6378995,0.616631
2013-08-08 22:30:00-06:00,0.31888047,0.89495903,0.51402754,0.44002807,0.79815465,0.43841755,0.27548832,0.7076871,0.61473054,0.6601123
2013-08-08 23:00:00-06:00,0.33035767,0.88169503,0.5210202,0.4641627,0.79949605,0.42537734,0.2665966,0.6673735,0.6035785,0.7260267
2013-08-08 23:30:00-06:00,0.30020577,0.8563393,0.5201706,0.4747024,0.8163828,0.4162896,0.25233492,0.63914216,0.5876839,0.7602997
2013-08-09 00:00:00-06:00,0.27306595,0.862853,0.5136265,0.49238026,0.8217083,0.40995893,0.23646946,0.597632,0.55503577,0.76871943
2013-08-09 00:30:00-06:00,0.25792098,0.8404412,0.51088196,0.5143637,0.8010157,0.43746412,0.22678784,0.56456196,0.537542,0.7711782
2013-08-09 01:00:00-06:00,0.24268433,0.82827705,0.49810597,0.5120892,0.7846458,0.46290058,0.21731983,0.5192968,0.51527476,0.73883873
2013-08-09 01:30:00-06:00,0.21251526,0.8321772,0.4811243,0.5220467,0.7466467,0.4354209,0.20142174,0.4932794,0.48332423,0.72569335
2013-08-09 02:00:00-06:00,0.19285896,0.79621917,0.46094713,0.5063876,0.69098395,0.40997463,0.1921512,0.47966006,0.46087694,0.7154716
2013-08-09 02:30:00-06:00,0.15822497,0.7374337,0.43912297,0.49672118,0.63365304,0.34339374,0.18878399,0.4727958,0.4426915,0.7048614
2013-08-09 03:00:00-06:00,0.13113129,0.702726,0.41441342,0.4822564,0.59179425,0.314679,0.16778138,0.45515507,0.4135127,0.68011075
