,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
2017-06-13 23:00:00-06:00,12895.083535,1489.203706,2499.040282,868.723244,14295.690111,3782.320765,7155.834864,1193.967338,44179.863845
2017-06-14 00:00:00-06:00,12326.649603,1413.48274,2434.825643,837.046324,13369.371026,3584.473622,6748.91081,1134.294085,41849.053852
2017-06-14 01:00:00-06:00,11912.297628,1377.515978,2392.712897,810.208412,12748.362549,3429.511709,6449.254205,1095.993013,40215.856391
2017-06-14 02:00:00-06:00,11652.466586,1344.774987,2355.28239,785.962487,12338.49676,3315.381437,6285.880244,1071.435608,39149.680498
2017-06-14 03:00:00-06:00,11664.63619,1323.909769,2328.36674,775.114716,12312.181499,3256.749378,6253.162584,1062.688811,38976.809687
2017-06-14 04:00:00-06:00,12054.589383,1318.876028,2334.447699,791.987363,12751.124574,3304.270332,6448.922891,1083.541495,40087.759764
2017-06-14 05:00:00-06:00,12402.519061,1381.669079,2365.60161,816.606494,13398.671975,3428.294006,6778.432752,1126.071157,41697.866135
2017-06-14 06:00:00-06:00,12814.904978,1441.966263,2395.764832,851.001157,13887.150925,3519.486327,6988.735642,1164.125443,43063.135568
2017-06-14 07:00:00-06:00,13560.673742,1534.111242,2463.58892,899.558293,14523.937259,3776.751323,7265.637109,1214.68635,45238.944238
2017-06-14 08:00:00-06:00,14465.286347,1635.703282,2548.761662,950.093053,15488.561114,4066.712554,7684.333083,1264.946215,48104.397311
2017-06-14 09:00:00-06:00,15464.020172,1739.465842,2624.306685,999.507273,16544.149085,4360.994298,8180.610527,1330.610922,51243.664804
2017-06-14 10:00:00-06:00,16365.294437,1837.556366,2724.140814,1051.564821,17550.682726,4642.122347,8623.176473,1409.387083,54203.925069
2017-06-14 11:00:00-06:00,17038.172613,1926.141784,2808.730832,1101.791052,18459.051346,4873.592338,9042.894352,1484.841044,56735.215361
2017-06-14 12:00:00-06:00,17600.736934,2015.810493,2903.545735,1159.071089,19385.797538,5083.465475,9418.943531,1565.883042,59133.253836
2017-06-14 13:00:00-06:00,18028.345017,2078.388801,2987.482701,1199.338746,20106.100249,5230.367804,9782.11003,1631.077149,61043.210497
2017-06-14 14:00:00-06:00,18307.282552,2126.455547,3028.302869,1225.4006,20604.32091,5319.903829,10037.109837,1675.252252,62324.028395
2017-06-14 15:00:00-06:00,18372.266604,2143.526047,3051.880099,1232.579442,20908.660819,5347.76681,10235.056652,1706.659854,62998.396329
2017-06-14 16:00:00-06:00,18111.308258,2118.516378,3023.301025,1225.194365,20948.034131,5261.310912,10362.642331,1701.95908,62752.26648
2017-06-14 17:00:00-06:00,17493.902756,2069.149689,2908.068621,1204.079659,20565.660547,5104.878803,10300.228877,1662.042473,61308.011424
2017-06-14 18:00:00-06:00,16735.395076,1977.756107,2710.196181,1164.783121,19797.43203,4880.922783,9985.631727,1575.975861,58828.092886
2017-06-14 19:00:00-06:00,16180.260916,1899.917707,2639.324287,1115.311656,18940.736797,4718.561363,9610.235904,1522.676244,56627.024874
2017-06-14 20:00:00-06:00,15675.527466,1839.611459,2627.533501,1076.904553,18382.692376,4623.8642,9318.873868,1476.622733,55021.630156
2017-06-14 21:00:00-06:00,14668.330457,1708.297994,2565.21791,997.604813,17066.343116,4352.136716,8587.492737,1390.219429,51335.643172
2017-06-14 22:00:00-06:00,13533.682205,1558.941903,2485.810138,919.257933,15595.310461,4007.624166,7768.885869,1298.220984,47167.733659
2017-06-14 23:00:00-06:00,12528.411578,1469.20939,2418.75306,887.569557,14292.53253,3713.871159,7051.405825,1217.360812,43579.113911
2017-06-15 00:00:00-06:00,11903.117378,1388.964312,2368.125774,843.971058,13474.793378,3516.362744,6592.524793,1161.532697,41249.392134
2017-06-15 01:00:00-06:00,11508.886916,1330.40551,2338.525427,814.109953,12800.020068,3382.947124,6295.088755,1117.956444,39587.940198
2017-06-15 02:00:00-06:00,11299.631213,1295.165886,2311.533848,796.30655,12393.287013,3287.499249,6123.374332,1089.127726,38595.925816
2017-06-15 03:00:00-06:00,11319.653054,1307.223435,2300.763315,786.558469,12288.944267,3235.859329,6083.825791,1079.872746,38402.700405
2017-06-15 04:00:00-06:00,11600.00497,1361.858751,2285.122065,800.606909,12661.317313,3272.436116,6299.239224,1085.971548,39366.556897
2017-06-15 05:00:00-06:00,11971.500139,1422.383663,2304.227896,828.734549,13226.652439,3390.694122,6670.191019,1119.667065,40934.050891
2017-06-15 06:00:00-06:00,12414.576793,1467.407699,2340.462031,855.362642,13839.991014,3474.874742,6879.375667,1159.538927,42431.589515
2017-06-15 07:00:00-06:00,13231.367122,1544.72248,2423.383003,910.411655,14645.356869,3734.640625,7215.925679,1227.254044,44933.061477
2017-06-15 08:00:00-06:00,14210.049722,1654.07089,2523.971841,969.661122,15661.779421,4044.837751,7690.4529,1292.65311,48047.476757
2017-06-15 09:00:00-06:00,15353.582452,1768.574773,2623.155335,1037.915553,16787.698717,4380.076582,8288.528779,1371.736593,51611.268785
2017-06-15 10:00:00-06:00,16362.024879,1858.476446,2720.230515,1101.238251,17970.775689,4687.536745,8928.174526,1463.996291,55092.453342
2017-06-15 11:00:00-06:00,17241.951647,1974.514647,2821.431799,1159.485512,19123.994622,4958.283675,9494.624076,1544.903756,58319.189734
2017-06-15 12:00:00-06:00,18035.204611,2050.157155,2900.241976,1220.429903,20294.257304,5168.927132,10026.672905,1633.461747,61329.352733
2017-06-15 13:00:00-06:00,18522.052795,2129.733598,2975.997506,1259.962521,21178.22547,5323.70486,10449.818794,1699.542325,63539.037869
2017-06-15 14:00:00-06:00,18640.98166,2133.995479,3040.414875,1285.296873,21713.949052,5381.627723,10745.073208,1749.920414,64691.259284
2017-06-15 15:00:00-06:00,18581.106264,2146.532163,3078.040719,1291.189505,21990.816007,5360.455047,10889.762017,1773.912987,65111.81471
2017-06-15 16:00:00-06:00,18281.622159,2145.858904,3058.933808,1270.661347,21926.178631,5273.286334,11056.323195,1767.195463,64780.059842
2017-06-15 17:00:00-06:00,17729.407808,2161.941431,3030.542947,1232.036083,21370.112309,5131.709277,11001.377143,1730.210547,63387.337545
2017-06-15 18:00:00-06:00,17069.711921,2087.960368,2954.634612,1172.797116,20291.65774,4920.168255,10576.712599,1665.049116,60738.691726
2017-06-15 19:00:00-06:00,16422.933864,2003.518412,2871.446524,1133.089265,19434.449189,4751.448903,10094.735729,1571.951898,58283.573784
2017-06-15 20:00:00-06:00,15801.16725,1932.553679,2832.351659,1107.361223,18794.9791,4637.681377,9750.516622,1483.006617,56339.617527
2017-06-15 21:00:00-06:00,14736.103789,1790.716029,2744.485279,1042.55648,17379.894744,4349.65879,9015.793561,1384.209371,52443.418044
2017-06-15 22:00:00-06:00,13633.208705,1607.267989,2647.207273,963.530626,15904.622399,4035.541367,8145.003742,1279.385834,48215.767935
2017-06-15 23:00:00-06:00,12697.259838,1506.76455,2544.178683,899.284426,14761.900526,3734.085834,7367.447167,1195.745076,44706.6661
2017-06-16 00:00:00-06:00,12014.583912,1424.30469,2477.750732,847.98026,13931.621823,3507.285087,6810.068626,1144.039228,42157.634358
2017-06-16 01:00:00-06:00,11547.109448,1376.740955,2429.513109,814.467102,13316.718748,3343.462582,6440.143808,1105.538874,40373.694625
2017-06-16 02:00:00-06:00,11271.213365,1334.984222,2388.983638,785.275034,12946.379497,3228.815825,6226.922142,1076.855042,39259.428765
2017-06-16 03:00:00-06:00,11239.703539,1336.240193,2375.80112,775.624702,12793.460271,3182.747003,6176.052424,1061.855672,38941.484924
2017-06-16 04:00:00-06:00,11542.584312,1329.983195,2350.340555,785.315839,13017.260901,3210.147263,6365.824217,1072.656105,39674.112387
2017-06-16 05:00:00-06:00,11943.569071,1393.17263,2359.426625,798.88431,13388.854555,3313.416817,6678.681137,1108.809892,40984.815037
2017-06-16 06:00:00-06:00,12398.957671,1447.019208,2381.382275,830.990104,13991.531863,3410.974489,6859.514273,1148.67795,42469.047833
2017-06-16 07:00:00-06:00,13322.828029,1549.786825,2452.515759,893.596168,14977.596752,3701.686337,7189.168449,1220.24469,45307.42301
2017-06-16 08:00:00-06:00,14376.660344,1678.947461,2546.144481,961.524347,16189.848873,4031.172687,7696.633134,1297.535186,48778.466514
2017-06-16 09:00:00-06:00,15416.303347,1802.50493,2649.7559,1037.134153,17551.868528,4372.301022,8282.266253,1381.440558,52493.574692
2017-06-16 10:00:00-06:00,16357.956181,1909.832774,2756.763948,1107.592578,18867.125305,4694.632839,8820.512361,1461.839114,55976.2551
2017-06-16 11:00:00-06:00,17149.579596,1999.371443,2868.645711,1171.568044,20036.517955,4986.623987,9315.72213,1542.308651,59070.337516
2017-06-16 12:00:00-06:00,17854.791956,2090.722193,2970.664486,1228.410833,21116.895831,5240.52348,9852.07636,1622.686057,61976.771196
2017-06-16 13:00:00-06:00,18351.481034,2167.847216,3037.679917,1271.976555,21883.247723,5413.022821,10347.349623,1693.910101,64166.514989
2017-06-16 14:00:00-06:00,18519.810972,2195.160876,3080.46491,1299.963538,22281.243114,5462.680501,10716.390319,1748.108432,65303.822661
2017-06-16 15:00:00-06:00,18500.567654,2123.681114,3104.110605,1307.252864,22435.318815,5456.038313,10918.311973,1783.765104,65629.046442
2017-06-16 16:00:00-06:00,18221.67917,2109.126939,3090.790227,1299.461489,22288.524766,5379.479702,11153.578045,1782.288181,65324.928518
2017-06-16 17:00:00-06:00,17571.436869,2106.722986,3080.505847,1273.495246,21707.06575,5216.687013,11073.319563,1754.827442,63784.060716
2017-06-16 18:00:00-06:00,16879.921844,2027.953635,3042.360311,1232.8057,20726.749095,4995.399654,10688.174052,1701.807782,61295.172073
2017-06-16 19:00:00-06:00,16269.751039,1953.763248,2949.737972,1173.587769,19621.679869,4816.401082,10208.056828,1619.593233,58612.57104
2017-06-16 20:00:00-06:00,15755.981153,1863.895761,2900.920962,1139.55332,18890.308234,4703.320559,9844.237834,1569.084323,56667.302147
2017-06-16 21:00:00-06:00,14864.161817,1752.033261,2837.409184,1068.804244,17560.687603,4449.184958,9155.048897,1473.814244,53161.144208
2017-06-16 22:00:00-06:00,13880.984076,1641.365919,2732.637978,988.131837,16130.136196,4146.314343,8387.790635,1364.788697,49272.149679
2017-06-16 23:00:00-06:00,12992.180812,1541.588961,2622.308393,923.649539,14867.597825,3865.363919,7623.665018,1285.493032,45721.847499
2017-06-17 00:00:00-06:00,12287.452508,1453.02834,2553.299978,877.713804,13918.358408,3631.845212,7022.122572,1215.746213,42959.567036
2017-06-17 01:00:00-06:00,11783.062024,1395.821915,2499.934185,844.744782,13188.75456,3468.12706,6620.393344,1175.120086,40975.957956
2017-06-17 02:00:00-06:00,11439.454319,1338.118951,2450.198887,814.470556,12684.918187,3351.890779,6339.671546,1140.459809,39559.183035
2017-06-17 03:00:00-06:00,11281.786816,1321.090404,2419.54095,799.01806,12385.206941,3275.162665,6181.06377,1109.432249,38772.301856
2017-06-17 04:00:00-06:00,11275.352225,1322.795349,2364.419043,801.501333,12342.255821,3248.898594,6147.188095,1096.695113,38599.105572
2017-06-17 05:00:00-06:00,11289.992096,1302.294983,2343.623836,800.923867,12315.120009,3250.503361,6161.921514,1095.118146,38559.497811
2017-06-17 06:00:00-06:00,11550.369411,1337.283283,2332.765564,818.862135,12605.158875,3288.953343,6309.372751,1112.096127,39354.861489
2017-06-17 07:00:00-06:00,12415.666687,1434.713582,2401.220384,872.747222,13558.031254,3571.263126,6787.024905,1188.492736,42229.159897
2017-06-17 08:00:00-06:00,13425.318173,1538.552361,2506.170786,941.510052,14819.705705,3919.318014,7433.761914,1279.944556,45864.28156
2017-06-17 09:00:00-06:00,14428.03353,1642.787526,2612.756802,1015.486877,16090.695233,4274.365861,8111.831012,1380.590874,49556.547714
2017-06-17 10:00:00-06:00,15281.076962,1752.838847,2732.17656,1080.108276,17195.207359,4591.693976,8785.470327,1479.551357,52898.123664
2017-06-17 11:00:00-06:00,16061.433339,1848.229591,2831.892405,1123.065679,18216.055148,4867.755779,9401.621064,1572.709091,55922.762096
2017-06-17 12:00:00-06:00,16630.911825,1935.065146,2911.459133,1163.197381,19079.711321,5086.190484,9953.115026,1654.789316,58414.439632
2017-06-17 13:00:00-06:00,16972.72454,1978.966562,2983.954557,1192.404989,19775.943473,5243.925752,10432.852621,1728.352214,60309.124707
2017-06-17 14:00:00-06:00,17133.17413,2029.555255,3039.001019,1204.809692,20127.641115,5335.073192,10775.511238,1783.678213,61428.443853
2017-06-17 15:00:00-06:00,17200.515217,2047.51402,3068.447183,1216.186936,20219.056232,5358.410529,11007.003717,1814.633387,61931.767222
2017-06-17 16:00:00-06:00,17112.553916,2022.41678,3085.421942,1216.740909,20050.610658,5316.395917,11038.165418,1822.548489,61664.854031
2017-06-17 17:00:00-06:00,16663.495174,1927.353754,3060.263317,1191.013961,19734.606008,5169.726362,10811.001131,1800.538801,60357.998508
2017-06-17 18:00:00-06:00,16042.631424,1893.870286,3020.033587,1158.174856,19099.692488,4959.20617,10429.904837,1748.410812,58351.924462
2017-06-17 19:00:00-06:00,15681.900078,1797.34606,2927.758898,1120.786149,18444.39664,4796.065421,10051.498867,1672.719033,56492.471146
2017-06-17 20:00:00-06:00,15270.998321,1739.273858,2862.85347,1094.830001,18008.177761,4682.286084,9764.215859,1626.994862,55049.630217
2017-06-17 21:00:00-06:00,14499.831967,1684.509253,2795.579536,1035.173752,16975.137894,4431.697832,9151.263017,1536.050136,52109.243386
2017-06-17 22:00:00-06:00,13696.948306,1574.392701,2708.601372,968.203588,15713.195686,4150.863244,8408.93052,1432.988336,48654.123753
2017-06-17 23:00:00-06:00,13018.716239,1461.642755,2628.774654,905.235952,14637.920091,3889.18911,7704.260379,1345.250341,45590.98952
2017-06-18 00:00:00-06:00,12445.051118,1398.045259,2542.969725,858.286982,13727.976174,3673.825983,7136.800146,1270.489032,43053.44442
2017-06-18 01:00:00-06:00,12009.830972,1312.04867,2495.713369,824.157518,12994.205959,3518.237263,6763.07662,1216.211754,41133.482125
2017-06-18 02:00:00-06:00,11655.102731,1233.254241,2441.726331,799.52791,12519.972371,3394.431455,6469.0876260000005,1168.283327,39681.385992
2017-06-18 03:00:00-06:00,11402.537571,1244.101895,2399.746662,783.135429,12210.685689,3307.610863,6268.132327,1129.543073,38745.493508
2017-06-18 04:00:00-06:00,11279.439472,1240.603338,2354.138533,777.319972,12105.474935,3250.456504,6172.554482,1109.65884,38289.646076
2017-06-18 05:00:00-06:00,11093.156363,1196.895493,2332.231143,772.297232,12047.305277,3197.406762,6088.539155,1097.954066,37825.785492
2017-06-18 06:00:00-06:00,11374.50296,1231.6051,2313.188696,788.542378,12247.229407,3199.310326,6154.176144,1107.298414,38415.853425
2017-06-18 07:00:00-06:00,12374.743194,1384.35236,2382.516964,843.915741,13104.903911,3478.530304,6601.286509,1178.643454,41348.892435
2017-06-18 08:00:00-06:00,13538.140897,1531.85055,2481.647353,907.446157,14197.120584,3855.484635,7299.102962,1275.606576,45086.399715
2017-06-18 09:00:00-06:00,14547.462782,1650.465909,2570.758553,946.79516,15434.21444,4184.35728,7925.980364,1378.510517,48638.545005
2017-06-18 10:00:00-06:00,15500.527996,1759.993865,2668.740564,969.314682,16593.762352,4477.637034,8542.125178,1464.821934,51976.923603
2017-06-18 11:00:00-06:00,16287.338608,1858.840929,2754.474317,980.76154,17724.458608,4745.859772,9188.522377,1539.870441,55080.126592
2017-06-18 12:00:00-06:00,16862.575623,1933.533403,2830.276984,982.560349,18641.459759,4955.166241,9697.329822,1612.097386,57514.999568
2017-06-18 13:00:00-06:00,17347.123065,1975.922241,2874.461237,996.974788,19459.375239,5111.699978,10091.433133,1671.61496,59528.604641
2017-06-18 14:00:00-06:00,17562.000222,2023.207209,2900.019491,1015.543841,20040.770898,5197.000683,10436.865443,1714.600939,60890.008726
2017-06-18 15:00:00-06:00,17539.779547,2066.072409,2896.117567,1036.924669,20383.887969,5207.601021,10666.646473,1740.46668,61537.496336
2017-06-18 16:00:00-06:00,17372.769673,2016.888606,2884.550144,1045.427077,20490.277831,5152.192385,10736.035595,1742.394032,61440.535343
2017-06-18 17:00:00-06:00,16853.223802,1999.828925,2856.875552,1021.333399,20123.655468,5005.673785,10547.77777,1711.831827,60120.200528
2017-06-18 18:00:00-06:00,16206.827799,1921.550788,2803.715317,986.41825,19495.342071,4807.704262,10207.721393,1651.82277,58081.102649
2017-06-18 19:00:00-06:00,15871.892513,1881.128773,2751.430648,962.157477,18866.160816,4659.274631,9909.556308,1575.689134,56477.290301
2017-06-18 20:00:00-06:00,15468.315375,1828.000597,2732.169866,948.35946,18396.935133,4585.304508,9615.26192,1531.015724,55105.362584
2017-06-18 21:00:00-06:00,14644.745505,1728.139418,2666.373822,894.693607,17157.815108,4339.297351,8908.372369,1435.650223,51775.087403
2017-06-18 22:00:00-06:00,13666.869229,1589.527634,2580.134879,830.558727,15646.603835,4021.393147,8070.266363,1321.840272,47727.194086
2017-06-18 23:00:00-06:00,12839.662535,1444.158215,2495.926653,788.735951,14352.345333,3736.271462,7424.419919,1235.611958,44317.132026
2017-06-19 00:00:00-06:00,12198.291579,1370.402622,2432.239644,747.49388,13367.005244,3515.477081,6914.076669,1171.621272,41716.607992
2017-06-19 01:00:00-06:00,11803.319639,1303.045086,2392.967958,720.220996,12669.710767,3351.263333,6560.668996,1126.869139,39928.065914
2017-06-19 02:00:00-06:00,11615.762136,1248.52054,2367.305057,707.784525,12308.997319,3247.034922,6316.913937,1098.597587,38910.916024
2017-06-19 03:00:00-06:00,11627.228265,1271.071818,2341.606597,699.149784,12270.323825,3180.67343,6238.196142,1080.343574,38708.593435
2017-06-19 04:00:00-06:00,11957.855786,1319.753443,2345.297891,714.470227,12656.145951,3224.957829,6360.338616,1092.368518,39671.188261
2017-06-19 05:00:00-06:00,12309.730441,1381.005656,2371.06203,749.317008,13245.889323,3328.856029,6706.818373,1130.361184,41223.040045
2017-06-19 06:00:00-06:00,12686.465456,1449.67599,2399.318827,777.119726,13582.98189,3416.109697,6922.786013,1158.195816,42392.653414
2017-06-19 07:00:00-06:00,13533.409978,1513.86192,2443.63449,810.447711,13800.724917,3691.832939,7294.785545,1210.013799,44298.711299
2017-06-19 08:00:00-06:00,14460.979786,1585.698845,2501.10735,846.20824,14072.522062,4011.204564,7653.832014,1264.830813,46396.383674
2017-06-19 09:00:00-06:00,15404.325633,1646.118659,2575.97475,898.83605,14423.675182,4363.868279,8003.61382,1329.363691,48645.776065
2017-06-19 10:00:00-06:00,16324.617043,1672.869691,2632.230524,949.478965,14948.758105,4709.046775,8297.655149,1378.830126,50913.486378
2017-06-19 11:00:00-06:00,17058.43473,1710.247688,2703.632864,982.640296,15804.928625,4982.58852,8633.369848,1435.596646,53311.439217
2017-06-19 12:00:00-06:00,17721.538169,1800.263385,2788.873342,1014.603049,17007.119132,5212.735009,8836.175972,1489.15124,55870.459298
2017-06-19 13:00:00-06:00,18257.633664,1897.80586,2852.091958,1043.638868,18257.218342,5362.41986,8993.201442,1533.496238,58197.506232
2017-06-19 14:00:00-06:00,18612.018971,1961.305271,2900.114524,1080.589798,19364.236215,5449.046935,9166.363892,1597.627379,60131.302985
2017-06-19 15:00:00-06:00,18708.574202,1941.077877,2948.117269,1110.476451,20038.407388,5461.355807,9423.432387,1646.656768,61278.098149
2017-06-19 16:00:00-06:00,18429.184079,1943.446393,2952.579567,1122.298356,20196.894308,5369.817935,9667.619837,1662.052721,61343.893197
2017-06-19 17:00:00-06:00,17753.161616,1968.968748,2936.694247,1119.280596,19861.630708,5207.803282,9793.810996,1644.35182,60285.702012
2017-06-19 18:00:00-06:00,16990.581744,1899.874424,2887.108128,1090.985827,19042.155856,4993.424037,9619.329359,1595.396508,58118.855883
2017-06-19 19:00:00-06:00,16461.07614,1862.228085,2817.261478,1042.513244,18134.155558,4812.821119,9290.846416,1523.98069,55944.882729
2017-06-19 20:00:00-06:00,15943.597008,1806.220633,2759.373797,1018.714723,17586.425444,4695.035513,8989.444194,1483.173687,54281.984999
2017-06-19 21:00:00-06:00,14971.097257,1667.257619,2643.345061,947.257571,16253.278528,4383.214811,8301.712403,1385.569266,50552.732515
2017-06-19 22:00:00-06:00,13883.481032,1548.284613,2562.306438,869.903138,14731.05448,4033.228403,7500.427104,1274.489632,46403.174841
2017-06-19 23:00:00-06:00,12881.168464,1437.020977,2556.54739,799.735832,13372.760898,3694.057048,6833.260913,1196.611398,42771.16292
2017-06-20 00:00:00-06:00,12227.142697,1338.102817,2487.004451,758.925687,12480.208272,3461.619713,6363.980855,1126.471843,40243.456336
2017-06-20 01:00:00-06:00,11707.562423,1299.430181,2431.080159,732.610108,11908.646172,3271.589428,6018.650721,1076.884243,38446.453436
2017-06-20 02:00:00-06:00,11404.443728,1263.052489,2395.52738,714.410553,11592.692283,3162.86998,5795.444018,1045.922474,37374.362904
2017-06-20 03:00:00-06:00,11365.387633,1252.435107,2366.40844,710.720942,11580.294195,3105.27524,5756.729204,1026.721174,37163.971936
2017-06-20 04:00:00-06:00,11723.400968,1305.965126,2359.71613,727.387977,12011.08303,3143.186266,5925.497779,1045.461545,38241.698821
2017-06-20 05:00:00-06:00,12033.6044,1365.228574,2368.527019,753.405914,12637.839179,3239.387344,6271.103368,1080.360396,39749.456194
2017-06-20 06:00:00-06:00,12545.44667,1407.545708,2398.0839,795.045543,13360.04981,3357.127672,6600.546505,1116.055897,41579.901706
2017-06-20 07:00:00-06:00,13407.779886,1552.266775,2473.493036,860.337315,14194.296105,3631.710309,7123.659195,1186.400235,44429.942855
2017-06-20 08:00:00-06:00,14482.908043,1636.302921,2568.451887,918.492848,15187.31312,3998.507698,7781.771317,1285.382979,47859.130814
2017-06-20 09:00:00-06:00,15721.208509,1769.973099,2660.767798,979.891926,16387.259104,4377.519998,8480.161238,1388.259593,51765.041264
2017-06-20 10:00:00-06:00,16743.439045,1880.864869,2766.937766,1036.276393,17570.324476,4738.030647,9048.212132,1487.213917,55271.299245
2017-06-20 11:00:00-06:00,17437.523501,1985.139664,2849.444992,1088.014743,18623.083353,5043.151877,9569.20989,1568.451997,58164.020018
2017-06-20 12:00:00-06:00,18036.460687,2067.139608,2933.81463,1136.996036,19552.574077,5278.620918,10061.518333,1629.796976,60696.921264
2017-06-20 13:00:00-06:00,18442.606104,2126.42175,3000.592402,1178.277666,20361.136982,5446.267119,10509.597365,1683.046305,62747.945694
2017-06-20 14:00:00-06:00,18618.481272,2172.842729,3032.192324,1214.042025,20959.557192,5527.399852,10801.333041,1727.103843,64052.952278
2017-06-20 15:00:00-06:00,18544.716798,2179.002775,3063.95137,1228.399144,21322.125073,5547.824772,11043.645184,1752.576651,64682.241767
2017-06-20 16:00:00-06:00,18063.754243,2153.645678,3053.939907,1219.695402,21314.120568,5470.953803,11121.23455,1745.060422,64142.404573
2017-06-20 17:00:00-06:00,17284.593216,2105.551362,3016.283932,1193.535104,20921.445827,5323.909458,10988.363968,1717.580867,62551.263734
2017-06-20 18:00:00-06:00,16674.449624,2019.626525,2975.593772,1151.579688,20056.155328,5129.405069,10576.206851,1668.435522,60251.45238
2017-06-20 19:00:00-06:00,16282.727046,1953.99,2900.858134,1092.376075,18916.661186,4957.513407,10069.893796,1593.717851,57767.737496
2017-06-20 20:00:00-06:00,15851.356716,1874.263987,2858.51168,1050.194664,18134.697391,4832.353255,9699.391476,1539.771592,55840.54076
2017-06-20 21:00:00-06:00,14881.783609,1740.084562,2767.633736,970.10627,16532.316185,4521.673249,8931.351713,1439.496096,51784.445419
2017-06-20 22:00:00-06:00,13869.668091,1587.902075,2652.127167,882.339775,14795.525657,4162.458789,8026.868124,1319.457162,47296.34684
2017-06-20 23:00:00-06:00,13092.487021,1460.515196,2566.226387,799.431891,13267.245057,3845.092822,7267.042653,1223.037094,43521.07812
2017-06-21 00:00:00-06:00,12462.745832,1374.16218,2509.132246,752.384476,12283.031136,3618.154923,6712.020868,1153.623808,40865.255468
2017-06-21 01:00:00-06:00,11967.285825,1325.621584,2460.411593,719.62325,11543.443639,3451.280506,6312.614645,1103.090637,38883.371679
2017-06-21 02:00:00-06:00,11677.321759,1279.788879,2420.928828,696.717004,11108.513122,3308.742107,5992.996671,1064.286281,37549.294651
2017-06-21 03:00:00-06:00,11648.577954,1244.756826,2398.079746,685.001954,11059.261652,3220.080532,5887.723116,1042.559965,37186.041743
2017-06-21 04:00:00-06:00,11977.86571,1226.257778,2374.196746,702.479053,11454.777335,3251.529843,6016.076819,1051.356957,38054.54024
2017-06-21 05:00:00-06:00,12290.713797,1284.325424,2388.434013,728.468111,12101.177018,3362.735071,6288.410198,1084.002422,39528.266054
2017-06-21 06:00:00-06:00,12446.596006,1335.1935,2401.757905,760.387453,12793.842153,3451.182013,6558.326565,1115.776121,40863.061716
2017-06-21 07:00:00-06:00,12792.030171,1404.443047,2472.496633,810.327405,13774.506903,3718.506339,7076.480048,1181.209011,43229.999556
2017-06-21 08:00:00-06:00,13234.274344,1500.108592,2560.65538,872.284521,14991.031314,4061.700193,7704.968353,1256.003174,46181.025871
2017-06-21 09:00:00-06:00,13875.492056,1605.502431,2659.064419,944.028984,16326.003011,4429.446996,8322.238798,1358.073314,49519.85001
2017-06-21 10:00:00-06:00,14505.104344,1699.165133,2757.455102,1004.40106,17556.681506,4771.70191,8908.651139,1484.334814,52687.495008
2017-06-21 11:00:00-06:00,15134.489881,1777.529802,2859.995761,1061.008277,18613.73913,5054.662757,9418.39835,1573.99689,55493.820849
2017-06-21 12:00:00-06:00,15707.287449,1857.385305,2950.41859,1114.6384,19516.868637,5299.721657,9876.286878,1638.808664,57961.41558
2017-06-21 13:00:00-06:00,15752.144852,1905.699697,3016.422575,1152.621156,20090.038864,5469.181613,10205.841419,1694.520039,59286.470216
2017-06-21 14:00:00-06:00,15499.191446,1910.657979,3040.188182,1176.070332,20221.548344,5578.983125,10498.460006,1727.584018,59652.683432
2017-06-21 15:00:00-06:00,15315.617053,1883.081585,3057.288333,1184.93402,20070.352441,5622.78673,10664.663748,1750.535944,59549.259854
2017-06-21 16:00:00-06:00,15143.599036,1824.943693,3040.008879,1164.818172,19744.677851,5552.713259,10661.503592,1738.341569,58870.606051
2017-06-21 17:00:00-06:00,14727.311069,1771.470228,3010.906899,1136.570698,19189.431053,5440.07092,10471.643869,1698.166733,57445.571468
2017-06-21 18:00:00-06:00,14309.096673,1719.526355,2950.381737,1096.522722,18343.268957,5254.670608,10058.910287,1626.112752,55358.490091
2017-06-21 19:00:00-06:00,14142.198797,1692.453357,2862.334347,1041.96857,17595.047354,5032.965644,9553.049318,1548.645613,53468.663
2017-06-21 20:00:00-06:00,13963.303842,1667.071749,2833.070853,1004.541821,17066.229597,4856.840892,9196.728326,1484.434966,52072.222046
2017-06-21 21:00:00-06:00,13241.512014,1557.684687,2731.630446,927.837028,15732.745479,4506.045088,8447.232405,1379.513231,48524.200378
2017-06-21 22:00:00-06:00,12424.518764,1435.951273,2617.143767,843.565172,14288.437245,4131.901471,7569.533443,1268.108659,44579.159794
2017-06-21 23:00:00-06:00,11751.741914,1390.805991,2550.779215,802.772576,12920.459271,3841.3952,6826.276327,1190.430015,41274.660509
2017-06-22 00:00:00-06:00,11256.531777,1314.733596,2481.473775,758.859678,12090.305364,3590.68031,6322.636634,1123.723215,38938.944349
2017-06-22 01:00:00-06:00,10917.35879,1267.381216,2424.83635,729.864321,11463.001235,3379.804514,5957.959268,1066.272235,37206.477929
2017-06-22 02:00:00-06:00,10744.856308,1246.031251,2393.479027,716.349355,11161.991579,3240.914256,5695.248097,1037.562449,36236.432322
2017-06-22 03:00:00-06:00,10846.285195,1265.665422,2371.815153,711.147163,11213.841133,3165.544081,5636.250601,1029.268175,36239.816924
2017-06-22 04:00:00-06:00,11239.633772,1318.380605,2353.003891,732.515285,11755.793902,3194.845328,5801.391239,1028.493944,37424.057966
